,record_id,month,day,year,plot,species,sex,wgt
21925,21926,11,2,1994,5,OL,F,22.0
21926,21927,11,2,1994,9,DM,M,40.0
21927,21928,11,2,1994,8,DM,M,44.0
21928,21929,11,2,1994,8,DM,F,44.0
21929,21930,11,2,1994,8,DM,M,43.0
21930,21931,11,2,1994,11,DM,F,47.0
21931,21932,11,2,1994,3,,,
21932,21933,11,2,1994,10,,,
21933,21934,11,2,1994,16,,,
21934,21935,12,4,1994,18,PF,F,9.0
21935,21936,12,4,1994,18,PF,F,8.0
21936,21937,12,4,1994,12,DO,M,47.0
21937,21938,12,4,1994,24,PE,M,19.0
21938,21939,12,4,1994,24,PE,F,17.0
21939,21940,12,4,1994,2,DM,M,44.0
21940,21941,12,4,1994,18,PF,F,7.0
21941,21942,12,4,1994,1,DM,F,41.0
21942,21943,12,4,1994,19,PF,F,10.0
21943,21944,12,4,1994,2,DO,M,49.0
21944,21945,12,4,1994,17,DM,M,42.0
21945,21946,12,4,1994,22,AB,,
21946,21947,12,4,1994,12,DM,M,38.0
21947,21948,12,4,1994,17,DM,M,41.0
21948,21949,12,4,1994,22,DM,F,42.0
21949,21950,12,4,1994,12,DM,F,38.0
21950,21951,12,4,1994,1,DM,F,45.0
21951,21952,12,4,1994,19,PF,M,9.0
21952,21953,12,4,1994,22,DM,F,38.0
21953,21954,12,4,1994,22,DM,F,28.0
21954,21955,12,4,1994,20,PF,M,7.0
21955,21956,12,4,1994,1,DM,M,45.0
21956,21957,12,4,1994,2,DO,M,46.0
21957,21958,12,4,1994,2,DO,M,46.0
21958,21959,12,4,1994,21,PF,F,7.0
21959,21960,12,4,1994,1,DM,M,44.0
21960,21961,12,4,1994,17,DM,M,52.0
21961,21962,12,4,1994,21,CB,,
21962,21963,12,4,1994,1,DM,M,48.0
21963,21964,12,4,1994,12,DM,F,41.0
21964,21965,12,4,1994,19,AB,,
21965,21966,12,4,1994,23,,,
21966,21967,12,5,1994,11,DM,M,44.0
21967,21968,12,5,1994,8,DO,M,37.0
21968,21969,12,5,1994,4,DM,M,44.0
21969,21970,12,5,1994,14,DM,M,43.0
21970,21971,12,5,1994,13,DM,M,43.0
21971,21972,12,5,1994,11,DM,M,43.0
21972,21973,12,5,1994,8,DO,F,48.0
21973,21974,12,5,1994,8,DM,M,46.0
21974,21975,12,5,1994,6,PF,F,8.0
21975,21976,12,5,1994,9,DM,F,40.0
21976,21977,12,5,1994,14,DM,M,46.0
21977,21978,12,5,1994,6,PF,F,7.0
21978,21979,12,5,1994,5,DM,M,47.0
21979,21980,12,5,1994,3,RM,F,16.0
21980,21981,12,5,1994,9,DX,,
21981,21982,12,5,1994,15,OL,F,23.0
21982,21983,12,5,1994,9,AH,,
21983,21984,12,5,1994,15,OL,M,19.0
21984,21985,12,5,1994,14,DM,M,44.0
21985,21986,12,5,1994,5,DM,F,43.0
21986,21987,12,5,1994,8,DM,M,46.0
21987,21988,12,5,1994,4,DM,F,38.0
21988,21989,12,5,1994,8,DM,F,40.0
21989,21990,12,5,1994,10,,,
21990,21991,12,5,1994,7,,,
21991,21992,12,5,1994,16,,,
